stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1008O00020C0,"",Hélio Beltrão,"",-22.91259,-43.20581,"","",0,"","",,""
1009O00014C0,"","Av. Paulo de Frontin , 143","",-22.914564,-43.209973,"","",0,"","",,""
1009O00016C0,"","Av. Paulo de Frontin , 89","",-22.913358,-43.20975,"","",0,"","",,""
1010O00021C0,"",INTO :: Pista Lateral,"",-22.89479,-43.21542,"","",0,"","",,""
1010O00034C0,"",Ceará,"",-22.90757,-43.21843,"","",0,"","",,""
1010O00043C0,"",Vieira Bueno,"",-22.89402,-43.2287,"","",0,"","",,""
1010O00054C0,"",Esberard,"",-22.89716,-43.22196,"","",0,"","",,""
1010O00065C0,"",Eduardo Prado,"",-22.90694,-43.21579,"","",0,"","",,""
1010O00070C9,"",Largo da Cancela,"",-22.90052,-43.22503,"","",0,"","",,""
1010O00071C0,"",Rua Figueira de Melo 363,"",-22.90061,-43.21746,"","",0,"","",,""
1010O00075C0,"",Fonseca Teles,"",-22.9025,-43.21814,"","",0,"","",,""
1010O00078C0,"",Ponto Final: São Cristovão :: Copacabana (via Rebouças),"",-22.90914,-43.22234,"","",0,"","",,""
1010O00084C0,"","Rua Escobar , oposto ao 41","",-22.8993,-43.21664,"","",0,"","",,""
1010O00100C0,"",Praça Virgilio de Melo Franco,"",-22.904526,-43.219472,"","",0,"","",,""
1010O00110C0,"",Avenida do Exército :: Linhas sent. Zona Sul,"",-22.900934,-43.22387,"","",0,"","",,""
1010O00112C9,"",Avenida do Exército :: Linhas sent. Centro,"",-22.9003,-43.223247,"","",0,"","",,""
1010O00137C0,"",Avenida do Exército :: Linhas sent. Tijuca,"",-22.900754,-43.22366,"","",0,"","",,""
1010O00072C0,"",Pedro II,"",-22.904433,-43.214814,"","",0,"","",,""
1010O00073C0,"","Rua Figueira de Melo , 338","",-22.901897,-43.216521,"","",0,"","",,""
1010O00049C0,"",Benedito Otoni,"",-22.89692,-43.21672,"","",0,"","",,""
1009O00011S9,JUF2,"BRS 1,4,6: Joaquim Palhares","",-22.91531,-43.20902,"","",0,"","",,""
1009O00010S9,SYXG,BRS 2: Largo do Estácio,"",-22.91415,-43.20564,"","",0,"","",,""
1009O00009S9,2AEX,"BRS 5,6: Sampaio Ferraz","",-22.91564,-43.20808,"","",0,"","",,""
1009O00012S9,2ARH,"BRS 1,2,4: Reverendo Álvaro Reis","",-22.91331,-43.20284,"","",0,"","",,""
1010O00103C0,"",Estação São Cristóvão,"",-22.909238,-43.222916,"","",0,"","",,""
1010O00047C0,"",Monsenhor Manuel Gomes,"",-22.8904,-43.21891,"","",0,"","",,""
1010O00079C0,"",Figueira de Melo,"",-22.90411,-43.21611,"","",0,"","",,""
1010O00080C0,"",Gotemburgo,"",-22.90341,-43.21449,"","",0,"","",,""
1010O00081C0,"",Francisco Bicalho,"",-22.902025,-43.210979,"","",0,"","",,""
1010O00020C0,"",Francisco Eugênio,"",-22.90617,-43.21025,"","",0,"","",,""
1010O00038C0,"",Escola Técnica Estadual Adolpho Bloch,"",-22.90845,-43.23094,"","",0,"","",,""
1010O00077C0,"",Quinta da Boa Vista,"",-22.90931,-43.22631,"","",0,"","",,""
1010O00105C0,"",Quinta da Boa Vista,"",-22.90735,-43.221704,"","",0,"","",,""
1010O00040C0,"",Quinta da Boa Vista,"",-22.906357,-43.220639,"","",0,"","",,""
1010O00046C0,"",Parque,"",-22.90403,-43.22267,"","",0,"","",,""
1010O00092C0,"",Chantecler,"",-22.90001,-43.234537,"","",0,"","",,""
1010O00066C0,"",Desembargador Frederico Sussekind,"",-22.900648,-43.232294,"","",0,"","",,""
1010O00064C9,"",Desembargador Frederico Sussekind,"",-22.90045,-43.23258,"","",0,"","",,""
1010O00067C9,"",São Luiz Gonzaga,"",-22.90022,-43.23003,"","",0,"","",,""
1010O00062C9,"",São Luiz Gonzaga,"",-22.9,-43.22971,"","",0,"","",,""
1010O00068C9,"",Emancipação,"",-22.89977,-43.2284,"","",0,"","",,""
1010O00136C0,"",Liberdade,"",-22.898891,-43.227726,"","",0,"","",,""
1010O00135C0,"",Argentina,"",-22.897621,-43.227936,"","",0,"","",,""
1010O00061C0,"",Chaves Faria,"",-22.899862,-43.226297,"","",0,"","",,""
1010O00059C9,"",Pedro Lobianco,"",-22.90004,-43.22381,"","",0,"","",,""
1010O00055C0,"",Campo de São Cristóvão,"",-22.8993,-43.22303,"","",0,"","",,""
1010O00057C0,"",Centro de Tradições Nordestinas,"",-22.89848,-43.21927,"","",0,"","",,""
1010O00109C0,"",Santos Lima,"",-22.897982,-43.217549,"","",0,"","",,""
1010O00058C0,"",Escobar,"",-22.89796,-43.21823,"","",0,"","",,""
1010O00086C0,"",Vinte e Cinco de Março,"",-22.89585,-43.21893,"","",0,"","",,""
1010O00050C0,"",Igrejinha,"",-22.89578,-43.21521,"","",0,"","",,""
1010O00107C0,"",Praça Virgilio de Melo Franco,"",-22.904907,-43.218901,"","",0,"","",,""
1010O00083C0,"",Figueira de Melo,"",-22.90383,-43.21625,"","",0,"","",,""
1010O00096C0,"",Estádio Figueira de Melo,"",-22.90518,-43.214246,"","",0,"","",,""
1012O00024C0,"","Rua Prefeito Olímpio de Melo , 1255","",-22.89059,-43.23455,"","",0,"","",,""
1012O00027C0,"",Hospital Central do Exército,"",-22.89495,-43.24279,"","",0,"","",,""
1012O00028C0,"",Ponto Final: Triagem :: Linhas 471 e 472,"",-22.8959,-43.24367,"","",0,"","",,""
1012O00040C0,"","R. Leopoldo Bulhões , 178","",-22.88891,-43.244451,"","",0,"","",,""
1012O00046C0,"",Rua General Gustavo Cordeiro de Farias próximo ao 655,"",-22.89803,-43.23718,"","",0,"","",,""
1012O00047C0,"",Rua Couto de Magalhães próximo ao 363,"",-22.89102,-43.23681,"","",0,"","",,""
1012O00048C0,"",Rua Couto de Magalhães próximo ao 643-681,"",-22.8894,-43.23482,"","",0,"","",,""
1014O00001C0,"",Igreja Nossa Senhora das Neves,"",-22.9162,-43.19175,"","",0,"","",,""
1014O00002C0,"","Rua Progresso , 100","",-22.91698,-43.19062,"","",0,"","",,""
1014O00003C0,"","Rua do Oriente , 160","",-22.9186,-43.19062,"","",0,"","",,""
1014O00004C0,"","Rua do Oriente , 444","",-22.92057,-43.18968,"","",0,"","",,""
1014O00005C0,"","Rua Joaquim Murtinho , oposto ao 900","",-22.91804,-43.18387,"","",0,"","",,""
1014O00006C0,"","Rua Joaquim Murtinho , 769","",-22.91722,-43.18449,"","",0,"","",,""
1014O00007C0,"","Rua Joaquim Murtinho , 641","",-22.91611,-43.18416,"","",0,"","",,""
1014O00010C0,"",Rua Silvio Romero próximo ao 8,"",-22.91427,-43.18182,"","",0,"","",,""
1014O00015C0,"","Rua Joaquim Murtinho , oposto ao 383","",-22.91671,-43.18192,"","",0,"","",,""
1014O00016C0,"","R. Joaquim Murtinho , 514","",-22.916233,-43.182977,"","",0,"","",,""
1014O00017C0,"","Rua Joaquim Murtinho , 636","",-22.91604,-43.18427,"","",0,"","",,""
1014O00018C0,"","Rua Barão de Petrópolis , 737","",-22.93193,-43.201444,"","",0,"","",,""
1014O00019C0,"","Rua Almirante Alexandrino , 296","",-22.92077,-43.18486,"","",0,"","",,""
1014O00023C0,"","Rua Paschoal Carlos Magno , 99","",-22.92111,-43.18697,"","",0,"","",,""
1014O00024C0,"","Rua Paschoal Carlos Magno  , 5","",-22.91996,-43.18795,"","",0,"","",,""
1014O00025C0,"","Rua Monte Alegre , 342","",-22.92114,-43.18935,"","",0,"","",,""
1014O00026C0,"","R. do Oriente , 169","",-22.918939,-43.190601,"","",0,"","",,""
1014O00027C0,"","Rua do Oriente , 23","",-22.91753,-43.19013,"","",0,"","",,""
1014O00028C0,"","Rua Progresso , 67","",-22.91665,-43.19092,"","",0,"","",,""
1014O00029C0,"","Rua Eduardo Santos , 63","",-22.91528,-43.19087,"","",0,"","",,""
1014O00031C0,"","Rua Almirante Alexandrino , oposto ao 3596","",-22.93674,-43.20384,"","",0,"","",,""
1014O00032C0,"","Rua Almirante Alexandrino , oposto ao 3226","",-22.93519,-43.20109,"","",0,"","",,""
1014O00035C0,"",Largo do França,"",-22.92989,-43.19538,"","",0,"","",,""
1014O00036C0,"","Rua Almirante Alexandrino , oposto ao 1908","",-22.92753,-43.19334,"","",0,"","",,""
1014O00037C0,"","Rua Almirante Alexandrino , 1405","",-22.92497,-43.18976,"","",0,"","",,""
1014O00039C0,"","Rua Almirante Alexandrino , 1336","",-22.92474,-43.18942,"","",0,"","",,""
1014O00040C0,"","Rua Almirante Alexandrino , 1548","",-22.92552,-43.19051,"","",0,"","",,""
1014O00041C0,"","Rua Almirante Alexandrino , 1758","",-22.92704,-43.1923,"","",0,"","",,""
1014O00042C0,"","Rua Almirante Alexandrino , 1862","",-22.927299,-43.192879,"","",0,"","",,""
1014O00043C0,"","Rua Almirante Alexandrino , 2696","",-22.93213,-43.19737,"","",0,"","",,""
1012O00011C0,"",Leopoldo Bulhões,"",-22.889995,-43.244282,"","",0,"","",,""
1011O00013C0,"",Hospital Municipal Barata Ribeiro,"",-22.900272,-43.24078,"","",0,"","",,""
1012O00044C0,"",Aloysio Amancio,"",-22.89067,-43.24193,"","",0,"","",,""
1012O00042C0,"",Largo de Benfica,"",-22.89193,-43.23985,"","",0,"","",,""
1012O00009C1,"",Santo Antônio,"",-22.88533,-43.25221,"","",0,"","",,""
1012O00008C1,"",Viúva Cláudio,"",-22.88654,-43.25106,"","",0,"","",,""
1012O00041C0,"",Itamarandiba,"",-22.88918,-43.244619,"","",0,"","",,""
1012O00012C0,"",Aloysio Amancio,"",-22.890681,-43.242357,"","",0,"","",,""
1012O00013C0,"",Francisco Manuel,"",-22.891614,-43.240959,"","",0,"","",,""
1012O00043C0,"",Largo de Benfica,"",-22.891622,-43.240485,"","",0,"","",,""
1012O00037C0,"",São Luiz Gonzaga,"",-22.89406,-43.23986,"","",0,"","",,""
1012O00034C0,"",Pereira Lopes,"",-22.89443,-43.23866,"","",0,"","",,""
1012O00022C0,"",Lopes Trovão,"",-22.89277,-43.23723,"","",0,"","",,""
1012O00033C0,"",Marechal Aguiar,"",-22.89618,-43.23688,"","",0,"","",,""
1012O00038C0,"",Prefeito Olímpio de Melo,"",-22.89556,-43.24011,"","",0,"","",,""
1012O00025C0,"",Praça Natividade Saldanha,"",-22.89543,-43.24051,"","",0,"","",,""
1012O00045C0,"",Joana Alves,"",-22.89609,-43.2406,"","",0,"","",,""
1012O00030C0,"",Praça Natividade Saldanha,"",-22.89518,-43.24098,"","",0,"","",,""
1012O00039C0,"",Itapoã,"",-22.89788,-43.24049,"","",0,"","",,""
1012O00035C9,"",Abdon Milanez,"",-22.898993,-43.239452,"","",0,"","",,""
1011O00001C0,"",Hospital Municipal Barata Ribeiro,"",-22.90171,-43.24122,"","",0,"","",,""
1011O00008C0,"",Poteri,"",-22.905917,-43.239234,"","",0,"","",,""
1011O00009C0,"",GRES Estação Primeira de Mangueira,"",-22.904788,-43.240031,"","",0,"","",,""
1011O00004C0,"",GRES Estação Primeira de Mangueira,"",-22.90265,-43.24098,"","",0,"","",,""
1011O00007C0,"",Morro da Candelária,"",-22.907599,-43.237028,"","",0,"","",,""
1011O00002C0,"",Oito de Dezembro,"",-22.90793,-43.2369,"","",0,"","",,""
1011O00006C0,"",Estação Maracanã,"",-22.908587,-43.234681,"","",0,"","",,""
1011O00003C0,"",Estação Maracanã,"",-22.90883,-43.2332,"","",0,"","",,""
1012O00032C0,"",General Gustavo Cordeiro de Farias,"",-22.897413,-43.236747,"","",0,"","",,""
1012O00031C0,"",Largo do Pedregulho,"",-22.89888,-43.2359,"","",0,"","",,""
1011O00012C9,"",Chantecler,"",-22.900175,-43.234575,"","",0,"","",,""
1012O00036C9,"",Largo do Pedregulho,"",-22.89905,-43.23663,"","",0,"","",,""
1014O00044C0,"","Rua Almirante Alexandrino , 2946","",-22.9338,-43.19889,"","",0,"","",,""
1014O00052C0,"","Rua Almirante Alexandrino , Largo do Curvelo","",-22.91907,-43.18325,"","",0,"","",,""
1014O00054C0,"","Rua Almirante Alexandrino , oposto ao 4098","",-22.938539,-43.207118,"","",0,"","",,""
1014O00055C0,"","Rua Almirante Alexandrino , oposto ao 3790","",-22.937636,-43.20454,"","",0,"","",,""
1014O00058C0,"","R. Alm. Alexandrino , 3085","",-22.934843,-43.199794,"","",0,"","",,""
1014O00059C0,"","Rua Almirante Alexandrino , 1991","",-22.928069,-43.193748,"","",0,"","",,""
1014O00063C0,"","Rua Almirante Alexandrino , 501","",-22.921671,-43.186035,"","",0,"","",,""
1014O00066C0,"","R. Joaquim Murtinho , 335","",-22.916791,-43.181623,"","",0,"","",,""
1014O00069C0,"","R. Joaquim Murtinho , 240","",-22.915872,-43.181323,"","",0,"","",,""
1014O00072C0,"","R. Joaquim Murtinho , oposto ao 711","",-22.916656,-43.184602,"","",0,"","",,""
1014O00074C0,"","Rua Joaquim Murtinho , 900","",-22.918126,-43.183967,"","",0,"","",,""
1014O00080C0,"","R. Alm. Alexandrino , 2584","",-22.931587,-43.196424,"","",0,"","",,""
1014O00082C0,"","R. Alm. Alexandrino , 3080","",-22.934637,-43.199661,"","",0,"","",,""
1014O00083C0,"","Rua Almirante Alexandrino , oposto ao 3265","",-22.935146,-43.201332,"","",0,"","",,""
1014O00084C0,"","Rua Almirante Alexandrino , 3596","",-22.936801,-43.203953,"","",0,"","",,""
1014O00087C0,"","R. Alm. Alexandrino , próximo à rua Prof. Mauriti Santos","",-22.942497,-43.207699,"","",0,"","",,""
1014O00089C0,"",Ponto Final: Paula Matos :: Linha 014,"",-22.91287,-43.19322,"","",0,"","",,""
1014O00092C0,"","R. Augusto severo, s/n","",-22.918047,-43.177163,"","",0,"","",,""
1014O00094C0,"","Rua Joaquim Murtinho , 802","",-22.917256,-43.184634,"","",0,"","",,""
1014O00096C0,"","R. Joaquim Murtinho , 1024","",-22.918732,-43.183284,"","",0,"","",,""
1014O00100C0,"","R. Francisco Muratóri , 132 (ponto de parada de bonde)","",-22.916344,-43.181521,"","",0,"","",,""
1014O00106C0,"","R. Alm. Alexandrino , oposto ao 1991","",-22.928035,-43.193927,"","",0,"","",,""
1014O00110C0,"","R. Alm. Alexandrino , 2750","",-22.932541,-43.197711,"","",0,"","",,""
1014O00112C0,"","R. Alm. Alexandrino  , 3400","",-22.93548,-43.202942,"","",0,"","",,""
1014O00113C0,"","Rua Almirante Alexandrino, 5302","",-22.94411,-43.20799,"","",0,"","",,""
1014O00120C0,"","Rua Almirante Alexandrino , oposto ao 1772","",-22.927086,-43.192173,"","",0,"","",,""
1014O00126C0,"","Rua Alm. Alexandrino , oposto ao 286","",-22.920424,-43.184705,"","",0,"","",,""
1014O00128C0,"","R. Barão de Petrópolis , oposto ao 893","",-22.933712,-43.200521,"","",0,"","",,""
1014O00129C0,"","Rua Paschoal Carlos Magno , 92","",-22.921087,-43.187309,"","",0,"","",,""
1014O00130C0,"","Rua do Oriente , 375","",-22.920208,-43.189406,"","",0,"","",,""
1014O00131C0,"","R. do Oriente , 368","",-22.920023,-43.189631,"","",0,"","",,""
1014O00213C0,"",Senado,"",-22.91239,-43.19232,"","",0,"","",,""
1014O00214C0,"",R. Dr. Júlio Otoni,"",-22.936424,-43.196482,"","",0,"","",,""
1014O00215C0,"",R. Dr. Júlio Otoni,"",-22.934688,-43.195452,"","",0,"","",,""
1014O00216C0,"",R. Dr. Júlio Otoni,"",-22.934761,-43.197425,"","",0,"","",,""
1014O00217C0,"",R. Dr. Júlio Otoni,"",-22.934698,-43.197843,"","",0,"","",,""
1158O00002C0,"",Praça Carmela Dutra,"",-22.889811,-43.229453,"","",0,"","",,""
1158O00003C0,"","Rua Prefeito Olímpio de Melo , 825","",-22.88835,-43.23178,"","",0,"","",,""
1158O00004C0,"","Rua Ricardo Machado , 914","",-22.88923,-43.23187,"","",0,"","",,""
1158O00006C0,"","Rua São Januário , 990","",-22.89164,-43.22691,"","",0,"","",,""
1158O00007C0,"",Rua Francisco Palheta próximo ao 24-02,"",-22.88935,-43.22775,"","",0,"","",,""
1158O00008C0,"",Ponto Final: São Januário :: Linha 473,"",-22.89127,-43.22909,"","",0,"","",,""
1158O00010C0,"",Santo Antônio,"",-22.88639,-43.22657,"","",0,"","",,""
1158O00013C0,"","Rua São Januário, 350","",-22.897172,-43.226248,"","",0,"","",,""
1158O00014C0,"",General Argolo,"",-22.895604,-43.226822,"","",0,"","",,""
1158O00015C0,"","Rua São Januário, oposto ao 733","",-22.893868,-43.227453,"","",0,"","",,""
1161O00017C0,"","Av. Gomes Freire , 450","",-22.910798,-43.183919,"","",0,"","",,""
1161O00018C0,"","Av. Gomes Freire , 822","",-22.913926,-43.182645,"","",0,"","",,""
1161O00023C0,"",Rua Riachuelo 161,"",-22.91488,-43.18542,"","",0,"","",,""
1161O00024C0,"",Rua do Riachuelo 93,"",-22.91442,-43.18365,"","",0,"","",,""
1161O00025C0,"",Rua Riachuelo 21,"",-22.91374,-43.18104,"","",0,"","",,""
1161O00026C0,"",Rua Visconde de Maranguape 23,"",-22.91364,-43.17922,"","",0,"","",,""
1161O00027C0,"",Morais e Vale,"",-22.91429,-43.17745,"","",0,"","",,""
1161O00028C0,"",Rua Teixeira de Freitas oposto ao 111,"",-22.91401,-43.1771,"","",0,"","",,""
1161O00029C0,"",Rua do Lavradio oposto ao 130,"",-22.91138,-43.18243,"","",0,"","",,""
1161O00030C0,"","Av. Gomes Freire , 474","",-22.911037,-43.18382,"","",0,"","",,""
2015O00022C0,"","Praia do Flamengo,L/O 312","",-22.93549,-43.17401,"","",0,"","",,""
2015O00023C0,"","Praia do Flamengo , L/O 200","",-22.93267,-43.17431,"","",0,"","",,""
2015O00024C0,"","Praia do Flamengo, L/O 122","",-22.93028,-43.17406,"","",0,"","",,""
1014O00046C0,"","R. Alm. Alexandrino , 3790","",-22.937672,-43.2048,"","",0,"","",,""
1014O00093C0,"",Padre Miguelinho,"",-22.917409,-43.194107,"","",0,"","",,""
1014O00075C0,"",Largo do Guimarães,"",-22.921584,-43.186062,"","",0,"","",,""
1014O00079C0,"","R. Alm. Alexandrino , oposto ao 2305","",-22.929902,-43.195471,"","",0,"","",,""
1161O00007S0,GM1V,"BRS 2,4: Ubaldino do Amaral","",-22.91236,-43.18567,"","",0,"","",,""
1161O00021S0,GEU7,"BRS 1,3,I: Inválidos","",-22.91241,-43.18541,"","",0,"","",,""
1161O00020S0,CLN1,"BRS 2,4: Av. Mem de Sá","",-22.912949,-43.182542,"","",0,"","",,""
1161O00006S9,CB41,"BRS 1,3,I: Lavradio","",-22.91303,-43.18213,"","",0,"","",,""
1161O00019S0,2C4T,"BRS 5,I: Rua dos Inválidos","",-22.91129,-43.18621,"","",0,"","",,""
1161O00012S0,2CAW,"BRS 1,2,4: Rua dos Inválidos","",-22.91126,-43.18609,"","",0,"","",,""
1158O00001C0,"",Parque Alegria,"",-22.885926,-43.228785,"","",0,"","",,""
1158O00012C0,"",Ricardo Machado,"",-22.88901,-43.22447,"","",0,"","",,""
2015O00025C0,"","Praia do Flamengo, L/O 66","",-22.9269,-43.17318,"","",0,"","",,""
2015O00026C0,"","Praia do Flamengo, L/O 804","",-22.92495,-43.17257,"","",0,"","",,""
2015O00028C0,"","Praia do Flamengo,64","",-22.926818,-43.173413,"","",0,"","",,""
2015O00039C0,"","Avenida Oswaldo Cruz ,58","",-22.9396,-43.17493,"","",0,"","",,""
2015O00040C0,"",Sady de Gusmão,"",-22.94058,-43.17613,"","",0,"","",,""
2015O00052C0,"",Sady de Gusmão,"",-22.939766,-43.176849,"","",0,"","",,""
2015O00054C0,"","Rua Senador Vergueiro,45","",-22.934393,-43.175623,"","",0,"","",,""
2015O00055C0,"","Avenida Rui Barbosa, L/O 716","",-22.94243,-43.17398,"","",0,"","",,""
2015O00056C0,"","Avenida Rui Barbosa, L/O 460","",-22.94127,-43.17236,"","",0,"","",,""
2015O00057C0,"","Avenida Rui Barbosa, L/O 266","",-22.93961,-43.17102,"","",0,"","",,""
2015O00058C0,"","Rua Marquês de Abrantes,16","",-22.93386,-43.17738,"","",0,"","",,""
2015O00059C0,"","R. Marquês de Abrantes,82","",-22.936124,-43.177336,"","",0,"","",,""
2015O00060C0,"","Rua Marquês de Abrantes, 118","",-22.93693,-43.17755,"","",0,"","",,""
2015O00061C0,"","Rua Marquês de Abrantes,192","",-22.93979,-43.17841,"","",0,"","",,""
2015O00063C0,"","Rua Senador Vergueiro,137","",-22.936985,-43.17573,"","",0,"","",,""
2016O00010C0,"",Ponto Final: Passeio :: Linhas para Irajá,"",-22.914812,-43.176346,"","",0,"","",,""
2016O00015C0,"",Ponto Final: Passeio :: Linhas para Pavuna,"",-22.916058,-43.176554,"","",0,"","",,""
2016O00019C0,"",Praça Luiz de Camões,"",-22.92115,-43.1738,"","",0,"","",,""
2016O00020C0,"","Avenida Beira Mar ,L/O PRAÇA PARIS","",-22.91561,-43.17502,"","",0,"","",,""
2016O00021C0,"","Avenida Beira Mar, S/N","",-22.9195,-43.17475,"","",0,"","",,""
2016O00022C0,"",Praia do Flamengo L/O HOTEL GLORIA,"",-22.92272,-43.17225,"","",0,"","",,""
2016O00024C0,"","Praia do Flamengo , 804","",-22.924585,-43.172737,"","",0,"","",,""
2016O00030C0,"","Rua do Rússel,L/O ao lgo da gloria","",-22.92111,-43.17646,"","",0,"","",,""
2016O00032C0,"","Rua do catete, E/F ao palácio são Joaquim","",-22.92108,-43.17692,"","",0,"","",,""
2016O00039C0,"",Joaquim Silva,"",-22.916036,-43.176479,"","",0,"","",,""
2016O00040C0,"",Joaquim Silva,"",-22.916004,-43.176333,"","",0,"","",,""
2016O00051C9,"",Avenida Augusto Severo próximo ao 2516 - Glória,"",-22.918213,-43.176786,"","",0,"","",,""
2016O00052C9,"",Avenida Augusto Severo próximo ao 2516 - Glória,"",-22.918109,-43.176622,"","",0,"","",,""
2016O00054C0,"","Ponto Final:  Av. Augusto Severo , lado oposto da rua Conde de Lages ( ponto final )","",-22.917793,-43.17677,"","",0,"","",,""
2016O00055C0,"",Avenida Beira Mar próximo ao 2139-2241 - Glória,"",-22.912168,-43.172982,"","",0,"","",,""
2017O00003C0,"","Rua Alice , 1491","",-22.93668,-43.19572,"","",0,"","",,""
2017O00005C0,"","Rua Alice , oposto ao 1084","",-22.93465,-43.19211,"","",0,"","",,""
2017O00020C0,"","Rua Alice , 118","",-22.935795,-43.191116,"","",0,"","",,""
2017O00022C0,"","Rua Alice , 878","",-22.93484,-43.19182,"","",0,"","",,""
2017O00023C0,"","Rua Alice  , 1150","",-22.93444,-43.19241,"","",0,"","",,""
2017O00024C0,"","Rua Alice , 2146","",-22.93646,-43.19886,"","",0,"","",,""
2017O00025C0,"","Rua Ipiranga , 15","",-22.93314,-43.1833,"","",0,"","",,""
2017O00042C0,"","R. das Laranjeiras ,397","",-22.937676,-43.190334,"","",0,"","",,""
2017O00043C0,"","Rua das Laranjeiras,275","",-22.93475,-43.18782,"","",0,"","",,""
2017O00044C0,"","Rua das Laranjeiras,540","",-22.9386,-43.19426,"","",0,"","",,""
2017O00045C0,"","Rua das Laranjeiras ,486","",-22.93846,-43.19279,"","",0,"","",,""
2017O00046C0,"","Rua das Laranjeiras ,402","",-22.93776,-43.1905,"","",0,"","",,""
2017O00048C0,"","Rua Conde de Baependi ,65","",-22.93323,-43.18069,"","",0,"","",,""
2017O00051C0,"","Rua das Laranjeiras,42","",-22.93171,-43.18052,"","",0,"","",,""
2017O00052C0,"","Rua das Laranjeiras,130","",-22.93254,-43.18299,"","",0,"","",,""
2017O00053C0,"",Rua Pinheiro Machado E/F Fluminense,"",-22.9364,-43.18398,"","",0,"","",,""
2017O00056C0,"","Rua Pinheiro Machado,5","",-22.93343,-43.18448,"","",0,"","",,""
2017O00058C0,"",Rua Ministro Tavares de Lira próximo ao 72-108,"",-22.93188,-43.17925,"","",0,"","",,""
2017O00059C0,"","R. Alice , lado oposto ao 1503","",-22.936652,-43.196086,"","",0,"","",,""
2017O00060C0,"","R. Alice , 1344","",-22.935167,-43.194338,"","",0,"","",,""
2017O00062C0,"",Rua das Laranjeiras 343 - Laranjeiras,"",-22.935505,-43.189449,"","",0,"","",,""
2018O00010C0,"",Ponto Final: Largo do Machado,"",-22.930967,-43.17827,"","",0,"","",,""
2018O00011C0,"",Ponto Final: Largo do Machado :: Linha 497,"",-22.931537,-43.177512,"","",0,"","",,""
2018O00024C0,"",Largo do Machado,"",-22.930959,-43.17755,"","",0,"","",,""
2018O00025C0,"","R. do Catete,227","",-22.928074,-43.176898,"","",0,"","",,""
2018O00026C0,"","Rua do Catete,153","",-22.92665,-43.17654,"","",0,"","",,""
2018O00027C0,"","Rua Antônio Mendes Campos,L/O 56","",-22.92343,-43.17701,"","",0,"","",,""
2018O00028C0,"","Rua do Catete,40","",-22.92254,-43.17725,"","",0,"","",,""
2018O00029C0,"","Rua Pedro Américo,134","",-22.92455,-43.17912,"","",0,"","",,""
